,School Name,SED Code,Location Code,District,Latitude,Longitude,Address (Full),City,Zip,Grades,Grade Low,Grade High,Community School?,Economic Need Index,School Income Estimate,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent White,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Rigorous Instruction Rating,Collaborative Teachers %,Collaborative Teachers Rating,Supportive Environment %,Supportive Environment Rating,Effective School Leadership %,Effective School Leadership Rating,Strong Family-Community Ties %,Strong Family-Community Ties Rating,Trust %,Trust Rating,Student Achievement Rating,Average ELA Proficiency,Average Math Proficiency,MiddleSchool_ELA_TotalStudents,MiddleSchool_ELA_Total4s,MiddleSchool_ELA_AIAN4s,MiddleSchool_ELA_Black4s,MiddleSchool_ELA_Hispanic4s,MiddleSchool_ELA_Asian4s,MiddleSchool_ELA_White4s,MiddleSchool_ELA_Multiracial4s,MiddleSchool_ELA_LimitedEng4s,MiddleSchool_ELA_EcoDisadv4s,MiddleSchool_Math_TotalStudents,MiddleSchool_Math_Total4s,MiddleSchool_Math_AIAN4s,MiddleSchool_Math_Black4s,MiddleSchool_Math_Hispanic4s,MiddleSchool_Math_Asian4s,MiddleSchool_Math_White4s,MiddleSchool_Math_Multiracial4s,MiddleSchool_Math_LimitedEng4s,MiddleSchool_Math_EcoDisadv4s,DBN,School,Total_Students,Testers,Offers,Perc_Testers,Perc_Offers,Offer
480,I.S. 145 JOSEPH PULITZER,343000010145,30Q145,30,40.754326,-73.88759399999999,"33-34 80TH ST JACKSON HEIGHTS, NY 11372",JACKSON HEIGHTS,11372,"06,07,08",06,08,No,0.682,,0.21,0.08,0.01,0.89,0.02,0.96,0.09,0.87,Meeting Target,0.85,Meeting Target,0.86,Exceeding Target,0.74,Approaching Target,0.76,Approaching Target,0.86,Approaching Target,Meeting Target,2.43,2.57,1795,0.08857938718662953,0.0,0.0,0.07186629526462396,0.015041782729805013,0.0,0.0,0.0,0.08133704735376045,1855,0.12021563342318059,0.0,0.0005390835579514825,0.09433962264150944,0.02425876010781671,0.0,0.0,0.001078167115902965,0.1105121293800539,30Q145,I.S. 145 JOSEPH PULITZER,703.0,177.0,6.0,25.177809388335703,0.8534850640113799,1
481,P.S. 150 QUEENS,343000010150,30Q150,30,40.745746999999994,-73.92331999999999,"40-01 43RD AVE LONG ISLAND CITY, NY 11104",LONG ISLAND CITY,11104,"PK,0K,01,02,03,04,05,06",PK,06,No,0.512,54911.92,0.13,0.28,0.01,0.47,0.22,0.95,0.1,0.94,Exceeding Target,0.81,Meeting Target,0.93,Exceeding Target,0.64,Not Meeting Target,0.81,Approaching Target,0.84,Approaching Target,Exceeding Target,2.89,3.27,100,0.23,0.0,0.0,0.05,0.11,0.0,0.0,0.01,0.1,98,0.40816326530612246,0.0,0.0,0.15306122448979592,0.17346938775510204,0.0,0.0,0.0,0.19387755102040816,,,,,,,,0
482,P.S. 152 GWENDOLINE N. ALLEYNE SCHOOL,343000010152,30Q152,30,40.753093,-73.90053,"33-52 62ND ST WOODSIDE, NY 11377",WOODSIDE,11377,"PK,0K,01,02,03,04,05,06",PK,06,No,0.693,47329.35,0.3,0.5,0.01,0.44,0.04,0.97,0.05,0.91,Meeting Target,0.86,Exceeding Target,0.94,Exceeding Target,0.74,Approaching Target,0.79,Approaching Target,0.91,Meeting Target,Meeting Target,2.75,3.04,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0
483,I.S. 204 OLIVER W. HOLMES,343000010204,30Q204,30,40.756628000000006,-73.932648,"36-41 28TH ST LONG ISLAND CITY, NY 11106",LONG ISLAND CITY,11106,"06,07,08",06,08,No,0.745,,0.15,0.23,0.18,0.53,0.06,0.93,0.21,0.79,Meeting Target,0.76,Meeting Target,0.83,Meeting Target,0.68,Not Meeting Target,0.76,Approaching Target,0.8,Approaching Target,Exceeding Target,2.52,2.66,463,0.04103671706263499,0.0,0.0,0.017278617710583154,0.02159827213822894,0.0,0.0,0.0,0.03023758099352052,416,0.06971153846153846,0.0,0.0,0.026442307692307692,0.040865384615384616,0.0,0.0,0.014423076923076924,0.026442307692307692,30Q204,I.S. 204 OLIVER W. HOLMES,165.0,37.0,6.0,22.424242424242426,3.6363636363636362,1
484,I.S. 227 LOUIS ARMSTRONG,343000011227,30Q227,30,40.757692,-73.87417099999999,"32-02 JUNCTION BLVD EAST ELMHURST, NY 11369",EAST ELMHURST,11369,"05,06,07,08",05,08,No,0.5539999999999999,,0.05,0.14,0.1,0.48,0.27,0.97,0.06,0.94,Exceeding Target,0.96,Exceeding Target,0.9,Exceeding Target,0.93,Exceeding Target,0.75,Approaching Target,0.95,Exceeding Target,Exceeding Target,2.91,3.2,1220,0.20737704918032787,0.0,0.006557377049180328,0.06311475409836066,0.047540983606557376,0.07868852459016394,0.0,0.000819672131147541,0.13688524590163934,1207,0.2651201325600663,0.0,0.007456503728251864,0.08699254349627175,0.07042253521126761,0.08450704225352113,0.0,0.0016570008285004142,0.1872410936205468,30Q227,I.S. 227 LOUIS ARMSTRONG,456.0,202.0,19.0,44.29824561403509,4.166666666666666,1
485,I.S. 230,343000010230,30Q230,30,40.75264,-73.892841,"73-10 34TH AVE JACKSON HEIGHTS, NY 11372",JACKSON HEIGHTS,11372,"06,07,08",06,08,No,0.601,,0.11,0.37,0.01,0.56,0.05,0.96,0.08,0.9,Exceeding Target,0.91,Exceeding Target,0.87,Exceeding Target,0.85,Meeting Target,0.74,Approaching Target,0.92,Meeting Target,Exceeding Target,2.79,3.12,1144,0.16433566433566432,0.0,0.0,0.057692307692307696,0.09265734265734266,0.013111888111888112,0.0,0.0,0.12325174825174826,1154,0.25996533795493937,0.0,0.0,0.09358752166377816,0.1464471403812825,0.01733102253032929,0.0,0.0034662045060658577,0.19670710571923744,30Q230,I.S. 230,439.0,203.0,39.0,46.24145785876993,8.88382687927107,1
486,ACADEMY FOR NEW AMERICANS,343000010235,30Q235,30,40.766708,-73.923052,"30-14 30TH ST ASTORIA, NY 11102",ASTORIA,11102,"06,07,08",06,08,No,0.6759999999999999,,0.99,0.22,0.01,0.61,0.15,0.96,0.11,0.93,Meeting Target,0.96,Meeting Target,0.96,Exceeding Target,0.92,Exceeding Target,0.84,Meeting Target,0.96,Exceeding Target,,1.91,2.34,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,0.0374331550802139,0.0,0.0,0.0106951871657754,0.0213903743315508,0.0,0.0,0.03208556149732621,0.0374331550802139,30Q235,ACADEMY FOR NEW AMERICANS,76.0,2.5,2.5,3.289473684210526,3.289473684210526,1
487,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",343000011286,30Q286,30,40.771319,-73.924184,"23-15 NEWTOWN AVE LONG ISLAND CITY, NY 11105",LONG ISLAND CITY,11105,"06,07,08,09,10,11,12",06,12,No,0.561,,0.03,0.34,0.06,0.43,0.16,0.97,0.06,0.9,Meeting Target,0.95,Meeting Target,0.91,Exceeding Target,0.78,Meeting Target,0.74,Approaching Target,0.87,Meeting Target,Meeting Target,2.88,2.88,230,0.1956521739130435,0.0,0.0,0.08695652173913043,0.0782608695652174,0.017391304347826087,0.0,0.0,0.1608695652173913,229,0.1965065502183406,0.0,0.004366812227074236,0.05240174672489083,0.11353711790393013,0.021834061135371178,0.0,0.0,0.1615720524017467,30Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",82.0,25.0,2.5,30.48780487804878,3.048780487804878,1
488,HUNTERS POINT COMMUNITY MIDDLE SCHOOL,343000010291,30Q291,30,40.74308,-73.959251,"1-50 51ST AVE LONG ISLAND CITY, NY 11101",LONG ISLAND CITY,11101,"06,07,08",06,08,No,0.563,,0.07,0.16,0.13,0.51,0.18,0.94,0.14,0.88,Meeting Target,0.94,Meeting Target,0.85,Meeting Target,0.97,Exceeding Target,0.85,Exceeding Target,0.92,Meeting Target,Meeting Target,2.68,2.8,348,0.1810344827586207,0.0,0.0,0.05459770114942529,0.0603448275862069,0.04885057471264368,0.0,0.0,0.08045977011494253,344,0.21220930232558138,0.0,0.0,0.06976744186046512,0.07848837209302326,0.046511627906976744,0.0,0.0,0.09011627906976744,30Q291,HUNTERS POINT COMMUNITY MIDDLE SCHOOL,132.0,55.0,2.5,41.66666666666667,1.893939393939394,1
489,THE 30TH AVENUE SCHOOL (G&T CITYWIDE),343000010300,30Q300,30,40.768259,-73.922754,"28-37 29TH ST ASTORIA, NY 11102",ASTORIA,11102,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.259,66603.51,0.01,0.45,0.06,0.09,0.31,0.96,0.04,0.94,,0.97,,0.95,,0.95,,0.93,,0.99,,,3.73,3.99,66,0.7272727272727273,0.0,0.0,0.0,0.4696969696969697,0.13636363636363635,0.0,0.0,0.21212121212121213,66,0.7121212121212122,0.0,0.0,0.0,0.4393939393939394,0.13636363636363635,0.0,0.0,0.21212121212121213,30Q300,THE 30TH AVENUE SCHOOL (G&T CITYWIDE),25.0,25.0,17.0,100.0,68.0,1
490,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,343000011580,30Q580,30,40.755047999999995,-73.926963,"34-12 36TH AVE LONG ISLAND CITY, NY 11106",LONG ISLAND CITY,11106,"07,08,09,10,11,12",07,12,No,0.276,,0.0,0.49,0.02,0.15,0.31,0.98,0.01,0.88,Meeting Target,0.81,Approaching Target,0.9,Exceeding Target,0.74,Approaching Target,0.7,Not Meeting Target,0.89,Meeting Target,Exceeding Target,3.91,4.07,186,0.6935483870967742,0.0,0.0,0.03225806451612903,0.44086021505376344,0.1827956989247312,0.0,0.0,0.1989247311827957,106,0.7452830188679245,0.0,0.0,0.05660377358490566,0.4811320754716981,0.1792452830188679,0.0,0.0,0.2830188679245283,30Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,105.0,79.0,56.0,75.23809523809524,53.333333333333336,1
491,I.S. R002 GEORGE L. EGBERT,353100010002,31R002,31,40.577094,-74.10015,"333 MIDLAND AVE STATEN ISLAND, NY 10306",STATEN ISLAND,10306,"06,07,08",06,08,No,0.526,,0.05,0.11,0.06,0.29,0.54,0.93,0.2,0.83,Approaching Target,0.92,Meeting Target,0.82,Approaching Target,0.78,Approaching Target,0.75,Approaching Target,0.89,Meeting Target,Meeting Target,2.7,2.6,781,0.11139564660691421,0.0,0.0,0.024327784891165175,0.02560819462227913,0.058898847631242,0.0,0.0,0.06274007682458387,694,0.0936599423631124,0.0,0.0,0.023054755043227664,0.03025936599423631,0.037463976945244955,0.0,0.004322766570605188,0.06340057636887608,31R002,I.S. R002 GEORGE L. EGBERT,291.0,80.0,8.0,27.491408934707906,2.7491408934707904,1
492,I.S. 007 ELIAS BERNSTEIN,353100010007,31R007,31,40.52409,-74.186183,"1270 HUGUENOT AVE STATEN ISLAND, NY 10312",STATEN ISLAND,10312,"06,07,08",06,08,No,0.239,,0.01,0.04,0.01,0.07,0.88,0.94,0.15,0.94,Exceeding Target,0.93,Exceeding Target,0.88,Meeting Target,0.84,Meeting Target,0.76,Approaching Target,0.91,Meeting Target,Meeting Target,3.1,3.22,1103,0.2411604714415231,0.0,0.0009066183136899365,0.005439709882139619,0.012692656391659111,0.21396192203082504,0.0,0.0,0.05983680870353581,1005,0.2676616915422886,0.0,0.0,0.004975124378109453,0.011940298507462687,0.23781094527363184,0.0,0.0,0.05970149253731343,31R007,I.S. 007 ELIAS BERNSTEIN,398.0,126.0,20.0,31.65829145728643,5.025125628140704,1
493,I.S. 024 MYRA S. BARNES,353100010024,31R024,31,40.545792999999996,-74.145561,"225 CLEVELAND AVE STATEN ISLAND, NY 10308",STATEN ISLAND,10308,"06,07,08",06,08,No,0.254,,0.02,0.03,0.01,0.12,0.83,0.94,0.15,0.9,Meeting Target,0.9,Approaching Target,0.82,Approaching Target,0.83,Meeting Target,0.73,Approaching Target,0.89,Meeting Target,Meeting Target,2.85,2.88,1233,0.1873479318734793,0.0,0.0,0.009732360097323601,0.006488240064882401,0.1654501216545012,0.0,0.0,0.0340632603406326,1051,0.17221693625118933,0.0,0.0,0.012369172216936251,0.005708848715509039,0.1455756422454805,0.0,0.0019029495718363464,0.04376784015223597,31R024,I.S. 024 MYRA S. BARNES,459.0,160.0,22.0,34.85838779956427,4.793028322440087,1
494,I.S. 027 ANNING S. PRALL,353100010027,31R027,31,40.628284,-74.117592,"11 CLOVE LAKE PL STATEN ISLAND, NY 10310",STATEN ISLAND,10310,"06,07,08",06,08,No,0.557,,0.05,0.1,0.24,0.4,0.25,0.92,0.26,0.84,Approaching Target,0.87,Approaching Target,0.79,Approaching Target,0.75,Approaching Target,0.69,Not Meeting Target,0.86,Approaching Target,Meeting Target,2.64,2.53,1009,0.15361744301288405,0.0,0.02081268582755203,0.03270564915758176,0.02576808721506442,0.06640237859266601,0.0,0.0,0.07135777998017839,909,0.11331133113311331,0.0,0.011001100110011002,0.0187018701870187,0.019801980198019802,0.04950495049504951,0.0011001100110011,0.0,0.050605060506050605,31R027,I.S. 027 ANNING S. PRALL,357.0,99.0,24.0,27.73109243697479,6.722689075630252,1
495,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,353100010028,31R028,31,40.620483,-74.080771,"101 WARREN ST STATEN ISLAND, NY 10304",STATEN ISLAND,10304,"06,07,08,09,10,11,12",06,12,No,0.705,,0.03,0.09,0.52,0.31,0.07,0.93,0.23,0.93,,0.87,,0.91,,0.9,,0.87,,0.91,,,2.38,2.43,122,0.02459016393442623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02459016393442623,118,0.059322033898305086,0.0,0.00847457627118644,0.01694915254237288,0.0,0.0,0.0,0.0,0.0423728813559322,31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,58.0,11.0,2.5,18.96551724137931,4.310344827586207,1
496,I.S. 034 TOTTENVILLE,353100010034,31R034,31,40.507803,-74.24322099999999,"528 ACADEMY AVE STATEN ISLAND, NY 10307",STATEN ISLAND,10307,"06,07,08",06,08,No,0.225,,0.01,0.04,0.0,0.11,0.85,0.93,0.22,0.9,Exceeding Target,0.85,Exceeding Target,0.84,Meeting Target,0.78,Meeting Target,0.72,Approaching Target,0.87,Meeting Target,Exceeding Target,3.0,3.02,1077,0.20798514391829154,0.0,0.0,0.014856081708449397,0.0,0.1764159702878366,0.0,0.0,0.04085422469823584,1058,0.2599243856332703,0.0,0.0,0.017013232514177693,0.0,0.22495274102079396,0.0,0.000945179584120983,0.057655954631379965,31R034,I.S. 034 TOTTENVILLE,390.0,91.0,14.0,23.333333333333332,3.5897435897435894,1
497,P.S. 048 WILLIAM G. WILCOX,353100010048,31R048,31,40.602835,-74.091981,"1050 TARGEE ST STATEN ISLAND, NY 10304",STATEN ISLAND,10304,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.33399999999999996,72831.32,0.06,0.17,0.04,0.18,0.59,0.95,0.1,0.94,Exceeding Target,0.93,Exceeding Target,0.88,Meeting Target,0.92,Exceeding Target,0.87,Meeting Target,0.94,Exceeding Target,Meeting Target,3.04,3.25,295,0.2305084745762712,0.0,0.006779661016949152,0.013559322033898305,0.03728813559322034,0.15593220338983052,0.0,0.0,0.06440677966101695,295,0.36271186440677966,0.0,0.0,0.013559322033898305,0.07796610169491526,0.24067796610169492,0.0,0.0,0.11864406779661017,31R048,P.S. 048 WILLIAM G. WILCOX,97.0,47.0,6.0,48.45360824742268,6.185567010309279,1
498,I.S. 49 BERTA A. DREYFUS,353100010049,31R049,31,40.620483,-74.080771,"101 WARREN ST STATEN ISLAND, NY 10304",STATEN ISLAND,10304,"06,07,08",06,08,No,0.745,,0.1,0.11,0.35,0.41,0.12,0.91,0.3,0.81,Meeting Target,0.8,Approaching Target,0.82,Approaching Target,0.69,Not Meeting Target,0.68,Not Meeting Target,0.84,Approaching Target,Meeting Target,2.31,2.19,743,0.04979811574697174,0.0,0.005383580080753701,0.016150740242261104,0.0,0.012113055181695828,0.0,0.0,0.03768506056527591,727,0.01925722145804677,0.0,0.001375515818431912,0.005502063273727648,0.0,0.0041265474552957355,0.0,0.001375515818431912,0.017881705639614855,31R049,I.S. 49 BERTA A. DREYFUS,255.0,43.0,2.5,16.862745098039216,0.9803921568627451,1
499,I.S. 051 EDWIN MARKHAM,353100010051,31R051,31,40.623011,-74.14529499999999,"20 HOUSTON ST STATEN ISLAND, NY 10302",STATEN ISLAND,10302,"06,07,08,SE",06,08,No,0.604,,0.08,0.06,0.22,0.44,0.27,0.91,0.29,0.85,Approaching Target,0.86,Exceeding Target,0.8,Approaching Target,0.8,Meeting Target,0.77,Approaching Target,0.88,Meeting Target,Meeting Target,2.47,2.32,1204,0.057308970099667775,0.0,0.007475083056478406,0.014119601328903655,0.006644518272425249,0.024916943521594685,0.0,0.0,0.030730897009966777,1145,0.05502183406113537,0.0,0.00611353711790393,0.010480349344978166,0.00960698689956332,0.025327510917030567,0.0,0.0,0.022707423580786028,31R051,I.S. 051 EDWIN MARKHAM,403.0,129.0,8.0,32.00992555831266,1.9851116625310175,1
500,I.S. 061 WILLIAM A MORRIS,353100010061,31R061,31,40.634527,-74.097992,"445 CASTLETON AVE STATEN ISLAND, NY 10301",STATEN ISLAND,10301,"06,07,08",06,08,No,0.7170000000000001,,0.09,0.05,0.34,0.44,0.16,0.91,0.29,0.81,Meeting Target,0.85,Exceeding Target,0.81,Meeting Target,0.75,Approaching Target,0.74,Approaching Target,0.86,Approaching Target,Meeting Target,2.45,2.32,1065,0.06854460093896714,0.0,0.01596244131455399,0.01971830985915493,0.005633802816901409,0.018779342723004695,0.0,0.0,0.038497652582159626,970,0.0288659793814433,0.0,0.002061855670103093,0.007216494845360825,0.006185567010309278,0.012371134020618556,0.0,0.0,0.01443298969072165,31R061,I.S. 061 WILLIAM A MORRIS,396.0,66.0,2.5,16.666666666666664,0.6313131313131313,1
501,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,353100010063,31R063,31,40.581969,-74.15935999999999,"100 ESSEX DR STATEN ISLAND, NY 10314",STATEN ISLAND,10314,"06,07,08",06,08,No,0.317,,0.0,0.1,0.07,0.2,0.62,0.95,0.1,0.94,Exceeding Target,0.88,Exceeding Target,0.9,Exceeding Target,0.85,Meeting Target,0.76,Approaching Target,0.86,Approaching Target,Exceeding Target,3.03,3.01,426,0.2112676056338028,0.0,0.0,0.025821596244131457,0.04460093896713615,0.12910798122065728,0.0,0.0,0.07981220657276995,395,0.21012658227848102,0.0,0.0,0.02278481012658228,0.04050632911392405,0.1240506329113924,0.0,0.0,0.07088607594936709,31R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,140.0,49.0,7.0,35.0,5.0,1
502,I.S. 072 ROCCO LAURIE,353100010072,31R072,31,40.59247,-74.158532,"33 FERNDALE AVE STATEN ISLAND, NY 10314",STATEN ISLAND,10314,"06,07,08",06,08,No,0.366,,0.04,0.2,0.05,0.24,0.5,0.94,0.17,0.89,Meeting Target,0.93,Exceeding Target,0.86,Meeting Target,0.87,Meeting Target,0.69,Not Meeting Target,0.93,Meeting Target,Exceeding Target,2.83,2.79,1226,0.13784665579119088,0.0,0.0024469820554649264,0.018760195758564437,0.05872756933115824,0.057096247960848286,0.0,0.0,0.06933115823817292,1194,0.1574539363484087,0.0,0.0008375209380234506,0.024288107202680067,0.0745393634840871,0.05695142378559464,0.0,0.0016750418760469012,0.08961474036850921,31R072,I.S. 072 ROCCO LAURIE,448.0,137.0,18.0,30.580357142857146,4.017857142857143,1
503,I.S. 075 FRANK D. PAULO,353100010075,31R075,31,40.544369,-74.197201,"455 HUGUENOT AVE STATEN ISLAND, NY 10312",STATEN ISLAND,10312,"06,07,08",06,08,No,0.207,,0.01,0.09,0.01,0.1,0.79,0.95,0.12,0.92,Exceeding Target,0.94,Exceeding Target,0.85,Meeting Target,0.9,Exceeding Target,0.74,Approaching Target,0.92,Meeting Target,Exceeding Target,3.05,3.16,1328,0.23493975903614459,0.0,0.002259036144578313,0.01882530120481928,0.046686746987951805,0.16566265060240964,0.0,0.0,0.07003012048192771,1197,0.2606516290726817,0.0,0.001670843776106934,0.020050125313283207,0.053467000835421885,0.18379281537176273,0.0,0.0,0.08020050125313283,31R075,I.S. 075 FRANK D. PAULO,506.0,157.0,52.0,31.027667984189723,10.276679841897234,1
504,THE MICHAEL J. PETRIDES SCHOOL,353100011080,31R080,31,40.608441,-74.105262,"715 OCEAN TERR STATEN ISLAND, NY 10301",STATEN ISLAND,10301,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,0.366,67750.03,0.01,0.08,0.2,0.22,0.48,0.95,0.1,0.93,Exceeding Target,0.92,Exceeding Target,0.87,Meeting Target,0.9,Meeting Target,0.8,Approaching Target,0.92,Meeting Target,Meeting Target,2.83,2.88,282,0.14893617021276595,0.0,0.010638297872340425,0.0070921985815602835,0.024822695035460994,0.10638297872340426,0.0,0.0,0.0425531914893617,282,0.14184397163120568,0.0,0.0070921985815602835,0.0035460992907801418,0.03900709219858156,0.09219858156028368,0.0,0.0,0.04964539007092199,31R080,THE MICHAEL J. PETRIDES SCHOOL,91.0,24.0,2.5,26.373626373626376,2.7472527472527473,1
505,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,353100010861,31R861,31,40.620326,-74.16443199999999,"280 REGIS DR STATEN ISLAND, NY 10314",STATEN ISLAND,10314,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.569,67543.01,0.04,0.12,0.21,0.41,0.23,0.94,0.17,0.94,Meeting Target,0.91,Exceeding Target,0.85,Meeting Target,0.82,Meeting Target,0.81,Approaching Target,0.9,Meeting Target,Exceeding Target,2.79,2.91,296,0.15202702702702703,0.0033783783783783786,0.030405405405405407,0.0472972972972973,0.0,0.04054054054054054,0.0,0.0,0.09797297297297297,299,0.18729096989966554,0.006688963210702341,0.023411371237458192,0.07357859531772576,0.0,0.043478260869565216,0.0,0.0033444816053511705,0.14046822742474915,31R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,98.0,33.0,2.5,33.6734693877551,2.5510204081632653,1
506,P.S./I.S. 045 HORACE E. GREENE,333200010045,32K045,32,40.686658,-73.910178,"84 SCHAEFER ST BROOKLYN, NY 11207",BROOKLYN,11207,"0K,01,02,03,04,05,06,07,08,SE",0K,08,No,0.8240000000000001,37020.6,0.14,0.02,0.48,0.47,0.01,0.9,0.37,0.9,Approaching Target,0.89,Meeting Target,0.95,Meeting Target,0.78,Meeting Target,0.85,Meeting Target,0.94,Exceeding Target,Meeting Target,2.4,2.49,182,0.07142857142857142,0.0,0.01098901098901099,0.03296703296703297,0.0,0.0,0.0,0.0,0.054945054945054944,184,0.059782608695652176,0.0,0.005434782608695652,0.03260869565217391,0.0,0.0,0.0,0.0,0.043478260869565216,32K045,P.S./I.S. 045 HORACE E. GREENE,69.0,17.0,2.5,24.637681159420293,3.6231884057971016,1
507,J.H.S. 162 THE WILLOUGHBY,333200010162,32K162,32,40.706871,-73.92002,"1390 WILLOUGHBY AVE BROOKLYN, NY 11237",BROOKLYN,11237,"06,07,08",06,08,No,0.845,,0.21,0.02,0.03,0.92,0.02,0.91,0.31,0.89,Meeting Target,0.83,Meeting Target,0.84,Meeting Target,0.78,Approaching Target,0.77,Approaching Target,0.86,Approaching Target,Meeting Target,2.23,2.23,434,0.03225806451612903,0.0,0.002304147465437788,0.027649769585253458,0.002304147465437788,0.0,0.0,0.0,0.02534562211981567,454,0.02643171806167401,0.0,0.0022026431718061676,0.01762114537444934,0.004405286343612335,0.0022026431718061676,0.0,0.0,0.019823788546255508,32K162,J.H.S. 162 THE WILLOUGHBY,137.0,16.0,2.5,11.678832116788321,1.824817518248175,1
508,J.H.S. 291 ROLAND HAYES,333200010291,32K291,32,40.695648,-73.915406,"231 PALMETTO ST BROOKLYN, NY 11221",BROOKLYN,11221,"06,07,08",06,08,Yes,0.8390000000000001,,0.3,0.01,0.15,0.81,0.03,0.89,0.36,0.96,Meeting Target,0.97,Exceeding Target,0.88,Meeting Target,0.89,Meeting Target,0.78,Meeting Target,0.93,Meeting Target,Meeting Target,2.17,2.1,310,0.016129032258064516,0.0,0.0,0.012903225806451613,0.0,0.0,0.0,0.0,0.016129032258064516,324,0.0030864197530864196,0.0,0.0,0.0030864197530864196,0.0,0.0,0.0,0.0,0.0030864197530864196,32K291,J.H.S. 291 ROLAND HAYES,104.0,10.0,2.5,9.615384615384617,2.403846153846154,1
509,I.S. 347 SCHOOL OF HUMANITIES,333200010347,32K347,32,40.700818,-73.927587,"35 STARR ST BROOKLYN, NY 11221",BROOKLYN,11221,"06,07,08",06,08,No,0.821,,0.18,0.02,0.07,0.89,0.01,0.92,0.24,0.86,Meeting Target,0.9,Meeting Target,0.82,Meeting Target,0.84,Meeting Target,0.81,Meeting Target,0.93,Meeting Target,Meeting Target,2.25,2.3,278,0.025179856115107913,0.0,0.0035971223021582736,0.01079136690647482,0.0,0.0,0.0,0.0,0.014388489208633094,284,0.06338028169014084,0.0,0.0035211267605633804,0.045774647887323945,0.0,0.0,0.0,0.0,0.04225352112676056,32K347,I.S. 347 SCHOOL OF HUMANITIES,88.0,2.5,2.5,2.840909090909091,2.840909090909091,1
510,"I.S. 349 MATH, SCIENCE & TECH.",333200010349,32K349,32,40.700818,-73.927587,"35 STARR ST BROOKLYN, NY 11211",BROOKLYN,11211,"06,07,08",06,08,Yes,0.863,,0.3,0.0,0.04,0.95,0.0,0.94,0.18,0.85,Approaching Target,0.91,Approaching Target,0.83,Approaching Target,0.79,Meeting Target,0.78,Meeting Target,0.92,Meeting Target,Meeting Target,2.25,2.26,280,0.014285714285714285,0.0,0.0,0.010714285714285714,0.0,0.0,0.0,0.0,0.0035714285714285713,292,0.010273972602739725,0.0,0.0,0.010273972602739725,0.0,0.0,0.0,0.0,0.003424657534246575,32K349,"I.S. 349 MATH, SCIENCE & TECH.",100.0,19.0,2.5,19.0,2.5,1
511,P.S. 377 ALEJANDRINA B. DE GAUTIER,333200010377,32K377,32,40.693816999999996,-73.914879,"200 WOODBINE ST BROOKLYN, NY 11221",BROOKLYN,11221,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.8190000000000001,36894.07,0.19,0.01,0.12,0.85,0.02,0.91,0.32,0.9,Approaching Target,0.85,Meeting Target,0.85,Approaching Target,0.73,Approaching Target,0.81,Approaching Target,0.89,Meeting Target,Approaching Target,2.14,2.22,155,0.0064516129032258064,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0064516129032258064,157,0.012738853503184714,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,32K377,P.S. 377 ALEJANDRINA B. DE GAUTIER,49.0,24.0,2.5,48.97959183673469,5.1020408163265305,1
512,J.H.S. 383 PHILIPPA SCHUYLER,333200010383,32K383,32,40.697891999999996,-73.919072,"1300 GREENE AVE BROOKLYN, NY 11237",BROOKLYN,11237,"05,06,07,08",05,08,No,0.643,,0.02,0.05,0.43,0.5,0.01,0.96,0.1,0.89,Meeting Target,0.9,Exceeding Target,0.85,Meeting Target,0.84,Meeting Target,0.77,Approaching Target,0.92,Meeting Target,Approaching Target,2.9,2.72,858,0.20512820512820512,0.0,0.07925407925407925,0.0979020979020979,0.011655011655011656,0.0,0.0,0.0,0.15384615384615385,772,0.09455958549222798,0.0,0.027202072538860103,0.05310880829015544,0.0,0.0,0.0,0.0,0.07772020725388601,32K383,J.H.S. 383 PHILIPPA SCHUYLER,293.0,220.0,11.0,75.0853242320819,3.754266211604096,1
